WKT,SA22019_V1_00,SA22019_V1_00_NAME,LAND_AREA_SQ_KM,AREA_SQ_KM,LATITUDE,LONGITUDE,EASTING,NORTHING,Shape_X,Shape_Y
"POINT (1560204.9643 5174746.568)",335700,Prebbleton,5.09915758,5.09915758,-43.57918375024843,172.50711294024015,1560204.9642999999,5174746.56797993,1560204.9643,5174746.568
"POINT (1546459.9901 5156108.9051)",335800,Irwell,128.14982826,128.14982826,-43.74612614358792,172.33503280597253,1546459.9901000005,5156108.905110508,1546459.9901,5156108.9051
"POINT (1561275.71105 5168393.4318)",335900,Ladbrooks,50.03923547,50.03923547,-43.63644260922416,172.5199196195799,1561275.7110500003,5168393.431793519,1561275.71105,5168393.4318
"POINT (1557676.83875 5167835.39265)",336000,Lincoln West,4.07103588,4.07103588,-43.641270955857806,172.47526101164758,1557676.8387500006,5167835.3926488655,1557676.83875,5167835.39265
"POINT (1559082.0182 5168216.41695)",336100,Lincoln East,4.98779504,4.98779504,-43.63791895947401,172.49271115253143,1559082.0182000003,5168216.416932266,1559082.0182,5168216.41695
"POINT (1543396.03495 5154256.29315)",336200,Leeston,2.43680185,2.43680185,-43.76257789537764,172.29678592144484,1543396.0349499998,5154256.293155417,1543396.03495,5154256.29315
"POINT (1566494.65115 5164832.00555)",336300,Tai Tapu,56.81296525,56.81296525,-43.66876246021551,172.5843980120894,1566494.6511499998,5164832.005536215,1566494.65115,5164832.00555
"POINT (1562147.15805 5158933.5059)",336400,Motukarara,64.6356206,64.6356206,-43.72166193982144,172.53005861952232,1562147.1580731613,5158933.5059,1562147.15805,5158933.5059
"POINT (1555030.76995 5151509.52)",336500,Inland water Lake Ellesmere/Te Waihora North,0,135.00717847,-43.788106194861705,172.44109101248912,1555030.7699414014,5151509.52,1555030.76995,5151509.52
"POINT (1446020.57545 5189819.1678)",336600,Ashburton Lakes,2995.11405477,3002.08023866,-43.428701697020124,171.09761581422222,1446020.5754748934,5189819.167800001,1446020.57545,5189819.1678
"POINT (1493799.8798 5163462.98445)",336700,Cairnbrae,542.75539775,542.75539775,-43.67425234187663,171.68257344516178,1493799.8798,5163462.984473025,1493799.8798,5163462.98445
"POINT (1476073.47345 5153146.704)",336800,Ashburton Forks,858.450443,858.450443,-43.76436072470358,171.46037120847365,1476073.473449998,5153146.70401738,1476073.47345,5153146.704
"POINT (1490201.5422 5167963.0994)",336900,Methven,4.18282463,4.18282463,-43.63322139650506,171.63886318990998,1490201.5421801922,5167963.0994,1490201.5422,5167963.0994
"POINT (1478210.8795 5125643.03345)",337000,Ealing-Lowcliffe,413.21879132,413.21879132,-44.01226286329177,171.48063551323133,1478210.8795000003,5125643.03347199,1478210.8795,5125643.03345
"POINT (1491543.0519 5132332.3618)",337100,Eiffelton,434.14680861,435.0087906,-43.954142535881566,171.64827776887694,1491543.0519000005,5132332.361814013,1491543.0519,5132332.3618
"POINT (1517472.13695 5144478.661)",337200,Chertsey,572.51139594,572.51139594,-43.84816473393756,171.9732590717884,1517472.1369500004,5144478.661008569,1517472.13695,5144478.661
"POINT (1506000.9557 5131548.72465)",337300,Winchmore-Wakanui,312.07354733,312.07354733,-43.96318598280349,171.82829096838853,1506000.9556999998,5131548.724652277,1506000.9557,5131548.72465
"POINT (1499167.51305 5140448.27325)",337400,Allenton North,2.09646424,2.09646424,-43.88217189519427,171.74481655089457,1499167.5130589646,5140448.273250001,1499167.51305,5140448.27325
"POINT (1498344.3656 5139463.24205)",337500,Allenton South,2.92667453,2.92667453,-43.890925647457905,171.7343845525448,1498344.3656142321,5139463.24205,1498344.3656,5139463.24205
"POINT (1520104.4716 5155842.6249)",337600,Rakaia,11.30140458,11.30140458,-43.746150447801,172.00769797529153,1520104.4715870516,5155842.6249,1520104.4716,5155842.6249
"POINT (1504058.7957 5140571.47295)",337700,Ashburton North,20.64829883,20.64829883,-43.88171538513926,171.80571299189216,1504058.7957123145,5140571.47295,1504058.7957,5140571.47295
"POINT (1500193.01095 5139496.71935)",337800,Allenton East,1.23589573,1.23589573,-43.89087686079467,171.75740110530114,1500193.01095,5139496.719354553,1500193.01095,5139496.71935
"POINT (1497419.97545 5136989.63175)",337900,Tinwald North,1.90350444,1.90350444,-43.913063634116654,171.7224025390761,1497419.9754702859,5136989.631750001,1497419.97545,5136989.63175
"POINT (1499005.5382 5137542.9614)",338000,Ashburton Central,2.5629037,2.5629037,-43.90830190703188,171.74225032562154,1499005.5382000003,5137542.961420378,1499005.5382,5137542.9614
"POINT (1499201.8104 5138642.18445)",338100,Ashburton West,0.45251945,0.45251945,-43.898434127465976,171.7449019799457,1499201.8104000005,5138642.184457866,1499201.8104,5138642.18445
"POINT (1496184.1573 5136180.1482)",338200,Tinwald South,2.79307049,2.79307049,-43.92017697238451,171.70685690531982,1496184.1573226918,5136180.1482,1496184.1573,5136180.1482
"POINT (1499894.47665 5137771.68025)",338300,Ashburton East,0.77867209,0.77867209,-43.90636439057253,171.75336122812055,1499894.4766499999,5137771.680228936,1499894.47665,5137771.68025
"POINT (1500881.5905 5138471.3749)",338400,Netherby,1.09301422,1.09301422,-43.900199471953314,171.76578131555803,1500881.5905000002,5138471.374923765,1500881.5905,5138471.3749
"POINT (1500165.8541 5137205.74065)",338500,Hampstead,1.4410195,1.4410195,-43.911495527652065,171.7566339105354,1500165.8540811911,5137205.74065,1500165.8541,5137205.74065
"POINT (1427118.89315 5160274.54015)",338600,Ben McLeod,842.34141983,842.34141983,-43.69041962712636,170.85482563444987,1427118.8931451384,5160274.54015,1427118.89315,5160274.54015
"POINT (1454998.2614 5121534.9889)",338700,Arundel,629.0307862,629.0307862,-44.045014255359305,171.19005598692416,1454998.2614017832,5121534.9889,1454998.2614,5121534.9889
"POINT (1441818.0055 5093525.54875)",338800,Levels Valley,386.37963232,386.37963232,-44.29431548139659,171.01720153638425,1441818.005499999,5093525.548747964,1441818.0055,5093525.54875
"POINT (1459504.606 5116570.96255)",338900,Geraldine,3.12428734,3.12428734,-44.09056346394375,171.24495878754274,1459504.6059999997,5116570.96255036,1459504.606,5116570.96255
"POINT (1464502.4405 5114157.91415)",339000,Rangitata,172.13007105,172.13007105,-44.11322132502278,171.30674339723382,1464502.4404851468,5114157.91415,1464502.4405,5114157.91415
"POINT (1460091.96825 5106355.41215)",339100,Waitohi (Timaru District),371.70240733,371.70240733,-44.18260659116651,171.2495781495207,1460091.9682273392,5106355.412149999,1460091.96825,5106355.41215
"POINT (1451292.82905 5097912.41795)",339200,Pleasant Point,5.20861311,5.20861311,-44.2568405737219,171.13715124866474,1451292.8290500385,5097912.417950001,1451292.82905,5097912.41795
"POINT (1462455.24315 5100194.87325)",339300,Temuka West,4.07223362,4.07223362,-44.23849507055845,171.277516776862,1462455.243150001,5100194.873228744,1462455.24315,5100194.87325
"POINT (1454667.1411 5087963.65975)",339400,Hadlow,93.74147049,93.74147049,-44.347045568716396,171.17662999682386,1454667.1410923488,5087963.65975,1454667.1411,5087963.65975
"POINT (1461197.9508 5093167.33545)",339500,Levels,88.02671306,88.02671306,-44.30149692102749,171.2599133526359,1461197.9508011495,5093167.335449999,1461197.9508,5093167.33545
"POINT (1464287.0024 5099351.2988)",339600,Temuka East,4.29829941,4.29829941,-44.24643006159602,171.30022732187373,1464287.0024151164,5099351.2988,1464287.0024,5099351.2988
"POINT (1455169.3376 5085212.30885)",339700,Gleniti North,5.45839314,5.45839314,-44.371903720123846,171.1821618955694,1455169.337619238,5085212.30885,1455169.3376,5085212.30885
"POINT (1460501.8538 5087053.8677)",339800,Washdyke,10.65741138,10.65741138,-44.35637745585952,171.2495548735413,1460501.8537999997,5087053.867695903,1460501.8538,5087053.8677
"POINT (1455874.7699 5077064.2844)",339900,Fairview,98.36975006,98.36975006,-44.44536314381628,171.1887497261204,1455874.7699085956,5077064.2844,1455874.7699,5077064.2844
"POINT (1456179.35425 5084069.5781)",340000,Gleniti South,1.73692412,1.73692412,-44.382387525137204,171.1945167679141,1456179.3542500003,5084069.578089666,1456179.35425,5084069.5781
"POINT (1457348.4775 5083466.19325)",340100,Glenwood,1.04957951,1.04957951,-44.388048089196474,171.20902085835772,1457348.4774999996,5083466.193258616,1457348.4775,5083466.19325
"POINT (1458500.1592 5084524.6912)",340200,Marchwiel West,0.84044759,0.84044759,-44.37874888673758,171.22376132177226,1458500.1592000045,5084524.691182315,1458500.1592,5084524.6912
"POINT (1459333.78915 5084736.1494)",340300,Marchwiel East,0.93109401,0.93109401,-44.377008275008876,171.23427807599893,1459333.7891416608,5084736.1493999995,1459333.78915,5084736.1494
"POINT (1458262.00985 5083911.7029)",340400,Highfield North,1.41108191,1.41108191,-44.384218378066414,171.22060616096306,1458262.0098629321,5083911.7029,1458262.00985,5083911.7029
"POINT (1458130.3754 5082844.10475)",340500,Highfield South,0.95030675,0.95030675,-44.39379944769056,171.218662958867,1458130.3754173596,5082844.104749999,1458130.3754,5082844.10475
"POINT (1459977.6764 5083983.4758)",340600,Waimataitai-Maori Hill,1.49774365,1.49774365,-44.383905967030145,171.24215401715972,1459977.6763999998,5083983.475817956,1459977.6764,5083983.4758
"POINT (1458977.523 5082672.9484)",340700,Fraser Park,1.21556866,1.21556866,-44.39550497466303,171.22924835200592,1458977.5229999963,5082672.948411796,1458977.523,5082672.9484
"POINT (1460001.9704 5082676.888)",340800,Seaview,0.73492871,0.73492871,-44.39566818522635,171.242106867884,1460001.970399993,5082676.887993475,1460001.9704,5082676.888
"POINT (1461491.34545 5083463.371)",340900,Inlet Port Timaru,0,0.49029495,-44.38887707296298,171.26100933186024,1461491.3454500004,5083463.371012019,1461491.34545,5083463.371
"POINT (1459190.3537 5081562.9287)",341000,Watlington,1.20719933,1.20719933,-44.40553496869642,171.23161855920915,1459190.3537000022,5081562.928711446,1459190.3537,5081562.9287
"POINT (1460723.02885 5082466.7332)",341100,Timaru Central,0.8240427,0.8240427,-44.39769826165118,171.25110033065587,1460723.0288449884,5082466.7332000015,1460723.02885,5082466.7332
"POINT (1460887.7983 5079972.11135)",341200,Timaru East,3.596137,3.73207634,-44.42017819558692,171.25249991862606,1460887.7983,5079972.111351505,1460887.7983,5079972.11135
"POINT (1460405.5356 5081708.66695)",341300,Parkside,1.1472002,1.1472002,-44.40445873569871,171.24691167018173,1460405.535601607,5081708.6669499995,1460405.5356,5081708.66695
"POINT (1460435.63815 5080905.3569)",341400,Kensington (Timaru District),0.72551225,0.72551225,-44.411693237573786,171.24707358927301,1460435.6381699566,5080905.3569,1460435.63815,5080905.3569
"POINT (1381348.44785 5126960.52575)",341500,Mackenzie Lakes,5134.28848751,5169.24405357,-43.977970341394865,170.27383776379554,1381348.4478499992,5126960.525735391,1381348.44785,5126960.52575
"POINT (1373627.2086 5119808.02085)",341600,Inland water Lake Pukaki,0,172.82436001,-44.03995318930767,170.1746284907197,1373627.2085999986,5119808.020830642,1373627.2086,5119808.02085
"POINT (1400441.4398 5138613.0324)",341700,Inland water Lake Tekapo,0,93.86417969,-43.87858478122649,170.5160267598772,1400441.4398000026,5138613.03241692,1400441.4398,5138613.0324
"POINT (1367518.58745 5094671.4273)",341800,Twizel,21.07146234,23.10237334,-44.26406306873184,170.08737797077148,1367518.5874597821,5094671.4273,1367518.58745,5094671.4273
"POINT (1432308.34565 5128557.35855)",341900,Opua (Mackenzie District),1978.37942911,1978.37942911,-43.97699440416757,170.9092314502335,1432308.345649999,5128557.358540406,1432308.34565,5128557.35855
"POINT (1425312.75525 5115232.68825)",342000,Fairlie,4.95308417,4.95308417,-44.09524667691512,170.8176747053142,1425312.755253648,5115232.6882500015,1425312.75525,5115232.68825
"POINT (1411818.8648 5059689.8652)",342100,Hakataramea,2059.65432342,2088.31124733,-44.591528537195245,170.6291732007378,1411818.8648000003,5059689.865180369,1411818.8648,5059689.8652
"POINT (1438332.2678 5071150.89565)",342200,Maungati,696.26398702,696.26398702,-44.49485868977619,170.96657294435386,1438332.2677999893,5071150.895641712,1438332.2678,5071150.89565
"POINT (1448408.73985 5072061.8117)",342300,Lyalldale,109.32700697,109.32700697,-44.48884821518068,171.0935079311013,1448408.7398429264,5072061.8116999995,1448408.73985,5072061.8117
"POINT (1447067.1921 5048247.5779)",342400,Makikihi-Willowbridge,294.9108799,294.9108799,-44.70283319934742,171.06956185065894,1447067.1921146358,5048247.577899999,1447067.1921,5048247.5779
"POINT (1444004.13855 5045466.2778)",342500,Waimate North,4.46429085,4.46429085,-44.727196757383986,171.03007104618385,1444004.1385376975,5045466.277799999,1444004.13855,5045466.2778
"POINT (1439744.73205 5031702.30745)",342600,Morven-Glenavy-Ikawai,386.31251307,386.31251307,-44.850085821815085,170.97198275135776,1439744.7320688944,5031702.30745,1439744.73205,5031702.30745
"POINT (1444704.9817 5044943.39845)",342700,Waimate West,0.9267257,0.9267257,-44.73205342409095,171.03875713322762,1444704.9817,5044943.3984654285,1444704.9817,5044943.39845
"POINT (1445376.8307 5044389.6279)",342800,Waimate East,2.60293037,2.60293037,-44.737181122924554,171.04706933549954,1445376.8307000003,5044389.627885099,1445376.8307,5044389.6279
"POINT (2486126.14125 5077889.59025)",342900,Oceanic Chatham Islands,0,12583.8398682,-43.916040755649334,-175.96535686222091,2486126.176985204,5077889.393750001,2486126.14125,5077889.59025
"POINT (2441462.5314 5085509.174)",343000,Chatham Islands,793.94659384,993.8493519,-43.90068999666136,-176.52407663858173,2441462.55265,5085509.045836716,2441462.5314,5085509.174
"POINT (1360545.8094 5067197.44855)",343100,Aviemore,3483.63797474,3532.6404532,-44.50880788982892,169.98748442122198,1360545.8094000001,5067197.448550988,1360545.8094,5067197.44855
"POINT (1348335.02955 5097653.52985)",343200,Inland water Lake Ohau,0,59.76085292,-44.230878395967984,169.84881869383125,1348335.0295536332,5097653.529850006,1348335.02955,5097653.52985
"POINT (1409536.27175 5026148.72505)",343300,Danseys Pass,711.49333783,711.49333783,-44.89261015400108,170.5879219271269,1409536.2717450592,5026148.725049997,1409536.27175,5026148.72505
"POINT (1417183.12955 5006597.9955)",343400,Ngapara,1134.59407083,1134.59407083,-45.07046435954375,170.677590206095,1417183.1295688287,5006597.995500002,1417183.12955,5006597.9955
"POINT (1444136.87635 5015754.185)",343500,Lower Waitaki,172.93549806,172.93549806,-44.99453948153174,171.02261393380425,1444136.8763500003,5015754.18500388,1444136.87635,5015754.185
"POINT (1410579.18165 4974694.32105)",343600,Waihemo,1312.35820393,1312.35820393,-45.355657050854994,170.58163302468165,1410579.18163127,4974694.32105,1410579.18165,4974694.32105
"POINT (1427130.9374 4990774.84495)",343700,Maheno,262.42151874,262.42151874,-45.215293849184064,170.79839207518864,1427130.9373999988,4990774.844973875,1427130.9374,4990774.84495
"POINT (1437155.3888 5004729.54055)",343800,Weston,3.30651893,3.30651893,-45.09214953615495,170.93052443334255,1437155.3888000015,5004729.540536739,1437155.3888,5004729.54055
"POINT (1442378.03 5007774.2227)",343900,Oamaru North Milner Park,7.13438315,7.13438315,-45.06594182114698,170.99781115587444,1442378.0300000003,5007774.222697981,1442378.03,5007774.2227
"POINT (1440968.01175 5006148.28165)",344000,Oamaru North Orana Park,2.76059371,2.76059371,-45.08025378991727,170.9793959594355,1440968.0117653082,5006148.28165,1440968.01175,5006148.28165
"POINT (1439355.43575 5004235.9233)",344100,Oamaru Gardens,1.42438176,1.42438176,-45.0970932356207,170.9583070539059,1439355.4357266212,5004235.9233,1439355.43575,5004235.9233
"POINT (1440215.67265 5004940.7787)",344200,Glen Warren,1.80084295,1.80084295,-45.090947160540274,170.96945804471534,1440215.672642186,5004940.7787,1440215.67265,5004940.7787
"POINT (1438519.31475 5002922.32795)",344300,Holmes Hill,2.61928692,2.61928692,-45.10871988890162,170.94726367929192,1438519.3147472483,5002922.32795,1438519.31475,5002922.32795
"POINT (1440503.28525 5004227.928)",344400,Oamaru Central,0.96438725,0.96438725,-45.09742497314022,170.97288378125234,1440503.28525,5004227.928013874,1440503.28525,5004227.928
"POINT (1439708.88925 5003076.12665)",344500,South Hill,1.44829725,1.44829725,-45.10760704252466,170.96242513078886,1439708.8892672663,5003076.12665,1439708.88925,5003076.12665
"POINT (1440806.0651 5003137.495)",344600,Inlet Port Oamaru,0,0.23233605,-45.107302887226176,170.97638288226872,1440806.0650805538,5003137.495,1440806.0651,5003137.495
"POINT (1421218.3758 4960868.24235)",344700,Palmerston,8.77063444,8.77063444,-45.48280460126685,170.71233478790273,1421218.375799994,4960868.24233095,1421218.3758,4960868.24235
"POINT (1306246.32695 5014111.24805)",344800,Lindis-Nevis Valleys,2884.62229617,2904.778319,-44.96566359407519,169.27511498967343,1306246.3269499997,5014111.248037869,1306246.32695,5014111.24805
"POINT (1298512.0707 5002788.98025)",344900,Cromwell West,12.03514156,12.03514156,-45.064119752797296,169.1704764144893,1298512.0707,5002788.980223465,1298512.0707,5002788.98025
"POINT (1301294.414 5005763.2858)",345000,Cromwell East,3.59440752,3.59440752,-45.03858300576497,169.20750858858005,1301294.4140000124,5005763.28576801,1301294.414,5005763.2858
"POINT (1343491.70215 5004906.45165)",345100,Manuherikia-Ida Valleys,2511.48365288,2511.48365288,-45.0628121027985,169.74188677712942,1343491.7021499947,5004906.451627215,1343491.70215,5004906.45165
